Sale_ID,Brand,Model_Type,Year,Fuel_Type,Transmission,Color,Region,Units_Sold,Selling Price per unit ,Revenue_USD,Customer_Rating,Dealer_ID,Warranty_Years,manufacture price per unit
4044,BMW,Truck,2018,Hybrid,Manual,Gray,North,96,15661,1503456,4.4,5391,5,11961
4046,Chevrolet,Convertible,2018,Hybrid,Manual,Gray,North,89,52073,4634497,3.7,9470,5,48373
4091,Toyota,Convertible,2023,Electric,Automatic,Gray,West,323,34714,11212622,3.2,9212,5,31014
4094,Volkswagen,Sedan,2020,Hybrid,Automatic,Gray,West,341,73296,24993936,4,2460,5,69596
4106,Nissan,Sedan,2010,Petrol,Automatic,Gray,North,334,20468,6836312,4.9,9744,5,16768
4111,Ford,Coupe,2021,Diesel,Automatic,Gray,West,302,10932,3301464,4.1,8763,5,7232
4137,Kia,Hatchback,2024,Hybrid,Automatic,Gray,East,392,73503,28813176,3,6010,5,69803
4149,Nissan,Hatchback,2015,Petrol,Automatic,Gray,South,229,22512,5155248,2.5,9593,5,18812
4162,Honda,Coupe,2018,Petrol,Manual,Gray,East,344,63111,21710184,2.8,9437,5,59411
4187,Ford,Hatchback,2010,Petrol,Automatic,Gray,South,449,21592,9694808,4.2,5799,5,17892
4189,Nissan,Sedan,2022,Petrol,Automatic,Gray,East,468,53831,25192908,3.9,4015,5,50131
4205,Audi,Truck,2013,Petrol,Automatic,Gray,South,107,46540,4979780,3.9,4670,5,42840
4311,Kia,Convertible,2024,Electric,Automatic,Gray,East,219,40328,8831832,3.6,6484,5,36628
4327,Kia,Convertible,2021,Petrol,Manual,Gray,South,455,41305,18793775,3.9,3403,5,37605
4347,Nissan,Coupe,2011,Petrol,Automatic,Gray,West,124,16112,1997888,3.7,6446,5,12412
4487,Toyota,Truck,2010,Electric,Automatic,Gray,West,460,67026,30831960,3.4,6561,5,63326
4549,Hyundai,Hatchback,2017,Petrol,Manual,Gray,East,208,46595,9691760,4,4291,5,42895
4553,Toyota,Hatchback,2019,Hybrid,Automatic,Gray,East,372,18757,6977604,4.9,4016,5,15057
4599,Hyundai,Sedan,2021,Petrol,Manual,Gray,East,52,18168,944736,5,1680,5,14468
4630,Chevrolet,Truck,2013,Hybrid,Automatic,Gray,South,260,70606,18357560,4.6,2461,5,66906
4644,Ford,Convertible,2021,Hybrid,Automatic,Gray,South,139,39232,5453248,3.7,4937,5,35532
4654,Hyundai,Truck,2015,Hybrid,Manual,Gray,West,486,38718,18816948,4.5,2062,5,35018
4675,Nissan,Convertible,2020,Hybrid,Automatic,Gray,East,83,66902,5552866,3.8,8597,5,63202
4704,Chevrolet,Sedan,2013,Petrol,Automatic,Gray,North,169,41667,7041723,5,7272,5,37967
4709,Honda,Sedan,2018,Petrol,Automatic,Gray,North,70,77579,5430530,2.9,8816,5,73879
4724,Toyota,Sedan,2019,Electric,Automatic,Gray,West,479,35826,17160654,3.6,5234,5,32126
4728,Toyota,Truck,2010,Petrol,Manual,Gray,West,37,33173,1227401,3.1,8563,5,29473
4736,Nissan,Coupe,2023,Diesel,Manual,Gray,East,334,63685,21270790,4.5,5039,5,59985
4748,Nissan,Coupe,2014,Petrol,Automatic,Gray,East,407,70186,28565702,5,2313,5,66486
4749,Kia,Truck,2020,Diesel,Automatic,Gray,North,79,29733,2348907,4.4,4842,5,26033
4768,Honda,Hatchback,2016,Diesel,Manual,Gray,West,52,29208,1518816,4,7675,5,25508
4802,Nissan,SUV,2015,Electric,Automatic,Gray,North,235,77969,18322715,3.4,2446,5,74269
4827,Audi,Sedan,2019,Petrol,Manual,Gray,South,423,42651,18041373,2.6,7159,5,38951
4897,Nissan,Convertible,2014,Diesel,Manual,Gray,East,231,54082,12492942,3.2,4079,5,50382
5023,Hyundai,Truck,2012,Diesel,Manual,Gray,East,425,71129,30229825,4.7,6085,5,67429
5059,Audi,Hatchback,2015,Petrol,Automatic,Gray,North,42,57303,2406726,2.9,1387,5,53603
5214,BMW,Sedan,2011,Hybrid,Automatic,Gray,East,100,61007,6100700,4.3,5405,5,57307
5239,Chevrolet,Truck,2015,Electric,Manual,Gray,East,63,33953,2139039,4,5689,5,30253
5256,Ford,Sedan,2011,Hybrid,Automatic,Gray,West,94,54541,5126854,3.2,3492,5,50841
5264,Ford,Sedan,2010,Hybrid,Automatic,Gray,East,470,74807,35159290,3,6294,5,71107
5271,Ford,Truck,2017,Petrol,Automatic,Gray,North,417,60220,25111740,4.5,2303,5,56520
5369,Volkswagen,Hatchback,2013,Electric,Automatic,Gray,East,59,37762,2227958,4.8,2646,5,34062
5380,Toyota,SUV,2023,Electric,Automatic,Gray,North,45,75826,3412170,2.6,4824,5,72126
5399,Hyundai,Truck,2021,Hybrid,Automatic,Gray,South,483,45864,22152312,4.6,9045,5,42164
5424,Toyota,SUV,2014,Petrol,Automatic,Gray,West,192,30012,5762304,3.2,2451,5,26312
5453,Ford,Sedan,2024,Hybrid,Automatic,Gray,South,82,57707,4731974,2.5,2450,5,54007
5483,Audi,Truck,2011,Petrol,Manual,Gray,West,122,31203,3806766,4.7,7886,5,27503
16,Audi,Truck,2016,Hybrid,Manual,Red,West,177,67248,11902896,4.4,3045,5,63548
94,Volkswagen,Sedan,2016,Diesel,Automatic,Red,East,249,59573,14833677,3.9,3861,5,55873
128,Audi,Sedan,2019,Petrol,Manual,Red,North,136,67235,9143960,3.9,9567,5,63535
136,Volkswagen,Sedan,2019,Petrol,Manual,Red,East,152,70595,10730440,2.7,6406,5,66895
188,Volkswagen,SUV,2012,Hybrid,Manual,Red,West,152,34992,5318784,2.6,1986,5,31292
228,Kia,Coupe,2023,Petrol,Automatic,Red,West,170,71855,12215350,2.8,1447,5,68155
263,Hyundai,Truck,2010,Diesel,Manual,Red,East,141,24695,3481995,4.5,9000,5,20995
272,Nissan,Convertible,2022,Diesel,Manual,Red,North,468,44017,20599956,3.3,9807,5,40317
275,Ford,Hatchback,2015,Petrol,Manual,Red,East,377,21543,8121711,3,4149,5,17843
375,Kia,Coupe,2019,Hybrid,Automatic,Red,South,477,16283,7766991,3.3,8968,5,12583
398,Hyundai,Coupe,2019,Petrol,Manual,Red,North,55,53289,2930895,3.8,8303,5,49589
407,Ford,SUV,2021,Diesel,Automatic,Red,East,260,51522,13395720,4.5,3147,5,47822
429,BMW,Coupe,2014,Electric,Manual,Red,East,233,34290,7989570,4.7,3163,5,30590
485,Nissan,Sedan,2014,Electric,Automatic,Red,West,481,66159,31822479,4.1,6570,5,62459
511,Ford,SUV,2021,Electric,Manual,Red,South,373,69557,25944761,2.7,1977,5,65857
513,Kia,SUV,2016,Electric,Manual,Red,South,101,22188,2240988,3.8,7052,5,18488
518,Audi,Convertible,2020,Diesel,Manual,Red,East,431,17235,7428285,3.5,6883,5,13535
559,Chevrolet,Hatchback,2012,Hybrid,Manual,Red,East,304,27211,8272144,2.9,1738,5,23511
575,Chevrolet,Sedan,2012,Petrol,Automatic,Red,West,151,71178,10747878,3.3,5514,5,67478
784,Volkswagen,Hatchback,2013,Petrol,Automatic,Red,West,427,11809,5042443,4.8,5494,5,8109
800,Chevrolet,Sedan,2015,Petrol,Manual,Red,South,356,23583,8395548,2.8,1983,5,19883
802,Kia,SUV,2020,Electric,Automatic,Red,North,419,63857,26756083,4.6,9571,5,60157
833,Audi,Truck,2021,Hybrid,Manual,Red,West,19,30161,573059,3.9,2319,5,26461
888,Volkswagen,Hatchback,2021,Petrol,Automatic,Red,West,324,56000,18144000,4.4,7847,5,52300
953,Nissan,Coupe,2024,Diesel,Manual,Red,East,331,66896,22142576,2.5,4380,5,63196
995,Kia,Coupe,2018,Petrol,Automatic,Red,South,159,15180,2413620,2.6,3645,5,11480
1002,Nissan,Sedan,2019,Electric,Automatic,Red,East,245,58669,14373905,5,7953,5,54969
1131,BMW,Convertible,2021,Electric,Manual,Red,East,231,58652,13548612,4,1623,5,54952
1185,BMW,Truck,2014,Electric,Automatic,Red,South,450,55536,24991200,2.9,9205,5,51836
1216,Volkswagen,Hatchback,2024,Hybrid,Automatic,Red,East,175,59457,10404975,4,4364,5,55757
1228,Volkswagen,Sedan,2017,Petrol,Manual,Red,West,17,33860,575620,4.9,1970,5,30160
1248,Ford,Truck,2014,Electric,Automatic,Red,West,60,20142,1208520,3.7,5899,5,16442
1253,Chevrolet,SUV,2023,Hybrid,Automatic,Red,South,375,59489,22308375,2.5,7332,5,55789
1290,Hyundai,Hatchback,2023,Hybrid,Manual,Red,South,223,23299,5195677,3,2303,5,19599
1312,Honda,Convertible,2015,Electric,Automatic,Red,West,185,19527,3612495,2.8,2514,5,15827
1354,Chevrolet,Coupe,2011,Electric,Manual,Red,South,100,21690,2169000,3,2145,5,17990
1359,Audi,Coupe,2012,Petrol,Manual,Red,East,140,24356,3409840,4.5,5855,5,20656
1366,Honda,Coupe,2015,Diesel,Automatic,Red,South,134,18137,2430358,4.7,4703,5,14437
1377,Audi,Coupe,2021,Hybrid,Automatic,Red,West,55,50177,2759735,4.1,6405,5,46477
1388,Nissan,SUV,2013,Petrol,Manual,Red,South,278,24082,6694796,3.3,5105,5,20382
1391,Audi,Convertible,2013,Diesel,Manual,Red,East,430,72877,31337110,4.1,9821,5,69177
1401,Nissan,Truck,2016,Electric,Automatic,Red,West,429,12469,5349201,4.1,3620,5,8769
1403,Audi,Sedan,2015,Diesel,Automatic,Red,North,497,11474,5702578,3.4,6253,5,7774
1436,Chevrolet,Sedan,2018,Electric,Manual,Red,South,54,15450,834300,2.6,5956,5,11750
1442,Hyundai,Hatchback,2019,Diesel,Automatic,Red,West,439,53439,23459721,3.7,4184,5,49739
1468,Audi,SUV,2016,Hybrid,Manual,Red,East,201,52711,10594911,4.4,1783,5,49011
1515,Nissan,SUV,2024,Hybrid,Manual,Red,East,36,76310,2747160,2.6,6439,5,72610
1621,Hyundai,Sedan,2021,Diesel,Manual,Red,South,334,50702,16934468,3.9,4750,5,47002
1627,Volkswagen,SUV,2017,Diesel,Manual,Red,West,281,59917,16836677,4.5,8762,5,56217
1712,Hyundai,SUV,2012,Hybrid,Manual,Red,West,187,43727,8176949,3.5,5903,5,40027
1715,Nissan,Hatchback,2012,Petrol,Manual,Red,East,201,61866,12435066,2.9,7241,5,58166
1753,Volkswagen,Hatchback,2018,Hybrid,Automatic,Red,South,393,77678,30527454,4.6,1886,5,73978
1767,Audi,SUV,2016,Electric,Manual,Red,North,345,69727,24055815,3.9,2526,5,66027
1790,Volkswagen,Hatchback,2019,Petrol,Manual,Red,West,186,18354,3413844,4.7,9285,5,14654
1795,Honda,Coupe,2022,Diesel,Manual,Red,West,38,43166,1640308,4.2,1514,5,39466
1811,Honda,Coupe,2011,Hybrid,Automatic,Red,West,492,47892,23562864,2.7,7870,5,44192
1814,Kia,Hatchback,2018,Electric,Manual,Red,East,423,33665,14240295,4.1,2557,5,29965
1824,Volkswagen,Convertible,2017,Petrol,Automatic,Red,North,63,64428,4058964,4.3,4657,5,60728
1959,Nissan,Sedan,2015,Electric,Automatic,Red,West,395,58208,22992160,2.9,2695,5,54508
1976,Toyota,Truck,2019,Petrol,Manual,Red,West,92,77752,7153184,4.8,3483,5,74052
1991,Volkswagen,Sedan,2019,Electric,Automatic,Red,South,69,17421,1202049,4,8428,5,13721
1992,Chevrolet,Truck,2014,Petrol,Manual,Red,East,310,65729,20375990,4.9,7861,5,62029
2003,Kia,Sedan,2014,Petrol,Manual,Red,South,10,65228,652280,4.8,3736,5,61528
2025,Kia,SUV,2021,Electric,Manual,Red,North,58,60129,3487482,3.5,3071,5,56429
2095,Chevrolet,Coupe,2020,Petrol,Automatic,Red,North,308,69085,21278180,4.1,3088,5,65385
2138,Toyota,Hatchback,2022,Diesel,Manual,Red,West,359,24922,8946998,2.7,5004,5,21222
2151,BMW,Truck,2020,Diesel,Manual,Red,South,47,69737,3277639,3.7,5746,5,66037
2169,Chevrolet,Truck,2017,Hybrid,Manual,Red,South,457,77468,35402876,3.1,1089,5,73768
2180,BMW,Hatchback,2012,Hybrid,Manual,Red,East,161,25178,4053658,4.9,4542,5,21478
2184,Audi,Convertible,2014,Diesel,Automatic,Red,South,112,54119,6061328,4.3,1452,5,50419
2186,BMW,SUV,2011,Diesel,Manual,Red,South,202,15202,3070804,3.6,5014,5,11502
2195,Kia,Sedan,2020,Electric,Automatic,Red,North,175,76156,13327300,3.4,1385,5,72456
2221,BMW,Sedan,2019,Diesel,Automatic,Red,West,52,16846,875992,4.8,5551,5,13146
2226,BMW,Convertible,2020,Diesel,Automatic,Red,South,323,79458,25664934,4.1,5258,5,75758
2342,Ford,Truck,2020,Diesel,Automatic,Red,West,180,22843,4111740,3.8,9759,5,19143
2365,Kia,Sedan,2020,Hybrid,Manual,Red,South,452,53959,24389468,3.7,4065,5,50259
2396,Chevrolet,Convertible,2015,Diesel,Automatic,Red,North,354,68006,24074124,2.6,6367,5,64306
2406,Chevrolet,Truck,2023,Petrol,Automatic,Red,North,223,61105,13626415,2.7,2094,5,57405
2413,Hyundai,Coupe,2024,Petrol,Automatic,Red,North,263,21580,5675540,2.6,8800,5,17880
2470,BMW,Sedan,2012,Diesel,Manual,Red,West,427,30635,13081145,3.8,9243,5,26935
2489,Toyota,Convertible,2018,Petrol,Manual,Red,East,42,34869,1464498,3.7,5862,5,31169
2521,Hyundai,Sedan,2011,Hybrid,Manual,Red,North,326,42403,13823378,4.4,5158,5,38703
2561,Nissan,Truck,2015,Electric,Manual,Red,North,167,24020,4011340,3.3,1178,5,20320
2606,Audi,SUV,2012,Hybrid,Automatic,Red,North,457,72890,33310730,3.8,4096,5,69190
2658,Nissan,Convertible,2023,Electric,Manual,Red,South,450,59430,26743500,4.3,1318,5,55730
2665,Audi,Coupe,2015,Electric,Manual,Red,South,57,28167,1605519,4.4,5872,5,24467
2678,Honda,Hatchback,2020,Electric,Automatic,Red,North,164,73388,12035632,4.7,5758,5,69688
2698,BMW,Hatchback,2021,Petrol,Automatic,Red,South,210,77062,16183020,3,7666,5,73362
2728,Audi,Convertible,2021,Hybrid,Automatic,Red,North,282,79428,22398696,4.9,3355,5,75728
2764,Chevrolet,Truck,2013,Diesel,Manual,Red,East,24,79695,1912680,4.3,4111,5,75995
2771,BMW,Truck,2023,Petrol,Manual,Red,East,407,58719,23898633,3.7,5695,5,55019
2773,Toyota,Hatchback,2021,Electric,Manual,Red,South,468,35456,16593408,3,7714,5,31756
2815,Audi,Sedan,2015,Electric,Automatic,Red,South,396,36553,14474988,4,3520,5,32853
2831,Honda,Truck,2023,Hybrid,Manual,Red,North,404,68984,27869536,3.3,5037,5,65284
2859,Hyundai,Sedan,2017,Electric,Automatic,Red,South,13,25437,330681,4.3,3210,5,21737
2989,Honda,Sedan,2023,Petrol,Automatic,Red,East,474,79948,37895352,3.8,6774,5,76248
2994,Kia,Coupe,2024,Electric,Automatic,Red,East,234,33831,7916454,5,5751,5,30131
3022,Hyundai,SUV,2014,Electric,Manual,Red,South,298,31742,9459116,4.7,4264,5,28042
3028,Nissan,Truck,2013,Petrol,Automatic,Red,West,216,21127,4563432,4.8,4504,5,17427
3034,Toyota,Coupe,2010,Hybrid,Manual,Red,North,241,76323,18393843,4.6,9608,5,72623
3096,Volkswagen,Truck,2014,Diesel,Automatic,Red,East,472,36350,17157200,3.2,8391,5,32650
3097,Toyota,Coupe,2015,Petrol,Manual,Red,South,56,61408,3438848,4.8,1367,5,57708
3099,Audi,Convertible,2011,Petrol,Automatic,Red,East,67,59535,3988845,4.4,6308,5,55835
3102,Ford,Hatchback,2014,Hybrid,Automatic,Red,North,149,27144,4044456,4.6,6076,5,23444
3107,BMW,Hatchback,2024,Petrol,Automatic,Red,West,382,39893,15239126,2.6,2920,5,36193
3163,BMW,Truck,2017,Hybrid,Automatic,Red,North,68,16663,1133084,3.4,7525,5,12963
3224,Nissan,Coupe,2017,Electric,Manual,Red,East,163,13578,2213214,4,1692,5,9878
3289,Chevrolet,Sedan,2018,Petrol,Manual,Red,South,248,13664,3388672,2.5,9785,5,9964
3314,Ford,Convertible,2014,Petrol,Automatic,Red,South,401,66639,26722239,3.1,8790,5,62939
3317,Nissan,Convertible,2023,Petrol,Manual,Red,West,398,60012,23884776,2.7,1207,5,56312
3349,Chevrolet,Hatchback,2021,Diesel,Automatic,Red,East,282,66849,18851418,4.8,3791,5,63149
3357,Audi,SUV,2021,Petrol,Automatic,Red,East,120,31961,3835320,5,8253,5,28261
3390,Volkswagen,Sedan,2021,Petrol,Manual,Red,South,447,38318,17128146,3.1,1958,5,34618
3480,Nissan,Convertible,2024,Petrol,Manual,Red,South,378,40678,15376284,4.4,5575,5,36978
3533,Honda,SUV,2020,Electric,Automatic,Red,West,197,65296,12863312,3,6525,5,61596
3537,Ford,SUV,2018,Diesel,Automatic,Red,West,60,61700,3702000,3.8,9403,5,58000
3547,BMW,Convertible,2024,Electric,Manual,Red,East,118,31735,3744730,2.5,8724,5,28035
3564,Volkswagen,Coupe,2023,Diesel,Automatic,Red,West,13,70930,922090,3.6,2886,5,67230
3708,Hyundai,Convertible,2015,Petrol,Manual,Red,West,489,65003,31786467,3.1,9691,5,61303
3834,Toyota,Convertible,2013,Hybrid,Automatic,Red,South,134,46847,6277498,4.8,7555,5,43147
3880,BMW,Coupe,2010,Hybrid,Manual,Red,West,342,49756,17016552,3.3,1281,5,46056
3919,Toyota,Coupe,2017,Hybrid,Automatic,Red,East,98,12472,1222256,2.9,8719,5,8772
3932,Honda,Sedan,2012,Petrol,Automatic,Red,East,191,68259,13037469,4.6,7388,5,64559
3945,Chevrolet,Truck,2013,Hybrid,Automatic,Red,East,419,20494,8586986,4.8,7828,5,16794
3971,BMW,Convertible,2017,Electric,Automatic,Red,South,135,31829,4296915,4.6,1300,5,28129
3981,Volkswagen,Sedan,2011,Hybrid,Automatic,Red,North,304,27511,8363344,2.8,2557,5,23811
4075,Chevrolet,Hatchback,2022,Petrol,Manual,Red,East,157,58743,9222651,3.2,5816,5,55043
4105,Hyundai,SUV,2013,Hybrid,Manual,Red,East,131,21694,2841914,4.1,2829,5,17994
4107,Nissan,Hatchback,2019,Electric,Manual,Red,South,99,28461,2817639,2.9,4739,5,24761
4115,Volkswagen,Sedan,2016,Hybrid,Manual,Red,East,368,62381,22956208,4.4,6756,5,58681
4153,Hyundai,Hatchback,2017,Hybrid,Manual,Red,South,489,35733,17473437,3.3,5441,5,32033
4228,Volkswagen,Convertible,2015,Hybrid,Manual,Red,East,144,66618,9592992,3.6,7728,5,62918
4266,Audi,Sedan,2023,Diesel,Manual,Red,East,320,14432,4618240,3,3580,5,10732
4284,Kia,Sedan,2021,Petrol,Manual,Red,South,375,67676,25378500,4.6,3750,5,63976
4298,Ford,Truck,2022,Electric,Manual,Red,East,494,42864,21174816,3.4,9342,5,39164
4306,Hyundai,Truck,2019,Petrol,Manual,Red,East,456,74414,33932784,4.5,3778,5,70714
4309,Toyota,Sedan,2020,Petrol,Automatic,Red,North,352,59813,21054176,3.5,4439,5,56113
4328,Nissan,Sedan,2013,Diesel,Automatic,Red,East,467,17731,8280377,3.5,3985,5,14031
4365,Hyundai,Hatchback,2013,Diesel,Manual,Red,North,319,56220,17934180,3.6,6312,5,52520
4378,Nissan,Sedan,2015,Electric,Manual,Red,South,357,21068,7521276,4.1,1697,5,17368
4405,Ford,Truck,2022,Hybrid,Manual,Red,West,31,34324,1064044,2.9,6740,5,30624
4417,Audi,Coupe,2022,Diesel,Automatic,Red,North,292,48202,14074984,4.2,5562,5,44502
4587,Ford,Truck,2023,Hybrid,Manual,Red,North,313,75913,23760769,4.8,8483,5,72213
4609,Toyota,Convertible,2015,Electric,Manual,Red,East,168,32737,5499816,3.2,4752,5,29037
4618,Audi,Coupe,2012,Petrol,Automatic,Red,East,205,49543,10156315,3.6,4312,5,45843
4640,Ford,Truck,2020,Hybrid,Automatic,Red,South,413,52782,21798966,3.2,9831,5,49082
4661,Toyota,SUV,2024,Electric,Automatic,Red,North,69,79308,5472252,3.8,6934,5,75608
4682,Nissan,Hatchback,2024,Diesel,Automatic,Red,East,166,62727,10412682,4.8,9793,5,59027
4720,Volkswagen,Coupe,2019,Hybrid,Manual,Red,South,92,20188,1857296,2.9,6690,5,16488
4727,Audi,Convertible,2023,Electric,Manual,Red,South,139,44804,6227756,4.4,2658,5,41104
4765,Hyundai,Truck,2017,Diesel,Automatic,Red,North,179,59061,10571919,3,7818,5,55361
4806,Volkswagen,SUV,2021,Diesel,Automatic,Red,West,331,77007,25489317,3.9,2833,5,73307
4855,BMW,SUV,2010,Petrol,Manual,Red,East,453,51613,23380689,4,1070,5,47913
4864,Ford,SUV,2013,Petrol,Automatic,Red,North,383,35895,13747785,3,6687,5,32195
4895,Volkswagen,Convertible,2016,Hybrid,Manual,Red,East,495,21522,10653390,3.5,3940,5,17822
4896,Honda,Sedan,2014,Hybrid,Manual,Red,East,234,38014,8895276,3.4,1420,5,34314
4906,Volkswagen,Coupe,2019,Petrol,Manual,Red,North,322,63583,20473726,4.1,3041,5,59883
4943,Volkswagen,Hatchback,2023,Petrol,Manual,Red,West,58,42337,2455546,3.3,3411,5,38637
4964,Hyundai,Coupe,2014,Hybrid,Automatic,Red,West,128,57043,7301504,4.4,2202,5,53343
5015,Audi,Truck,2023,Hybrid,Manual,Red,West,234,29046,6796764,3.8,4608,5,25346
5116,Honda,Sedan,2020,Hybrid,Manual,Red,East,426,57121,24333546,4.1,4478,5,53421
5130,Kia,Hatchback,2019,Petrol,Automatic,Red,West,429,36499,15658071,3.3,6213,5,32799
5133,Ford,SUV,2015,Electric,Manual,Red,North,166,28261,4691326,3.7,5214,5,24561
5178,Chevrolet,Sedan,2023,Hybrid,Automatic,Red,South,331,53704,17776024,2.9,6435,5,50004
5189,Ford,SUV,2020,Hybrid,Manual,Red,North,497,75459,37503123,4.3,4776,5,71759
5196,Chevrolet,Truck,2015,Electric,Manual,Red,South,196,77552,15200192,4.5,9357,5,73852
5213,Ford,Truck,2017,Hybrid,Manual,Red,East,422,60012,25325064,3,4863,5,56312
5250,Ford,Hatchback,2022,Hybrid,Automatic,Red,West,60,20491,1229460,4.7,5341,5,16791
5262,Hyundai,Sedan,2010,Petrol,Automatic,Red,East,275,40372,11102300,3.3,7184,5,36672
5352,Kia,Sedan,2020,Petrol,Automatic,Red,North,284,57002,16188568,4.7,5696,5,53302
5405,Toyota,Sedan,2020,Hybrid,Automatic,Red,South,142,68647,9747874,3,1182,5,64947
5406,Audi,Convertible,2012,Petrol,Manual,Red,North,371,23056,8553776,3.7,2533,5,19356
5449,Kia,SUV,2016,Hybrid,Manual,Red,North,320,38782,12410240,3,9980,5,35082
5455,Ford,SUV,2012,Hybrid,Manual,Red,North,265,13488,3574320,2.7,3595,5,9788
5477,Hyundai,Truck,2018,Petrol,Manual,Red,South,159,65770,10457430,3.5,7453,5,62070
33,Audi,SUV,2015,Hybrid,Manual,White,East,200,45205,9041000,3.1,6615,5,41505
131,BMW,Convertible,2019,Diesel,Manual,White,West,227,54782,12435514,3,9369,5,51082
139,Hyundai,SUV,2020,Petrol,Manual,White,East,269,64790,17428510,2.8,6703,5,61090
163,Chevrolet,Convertible,2014,Petrol,Manual,White,South,328,45383,14885624,3.8,2127,5,41683
166,Toyota,Sedan,2018,Electric,Manual,White,North,434,72244,31353896,3.6,5850,5,68544
174,Toyota,SUV,2015,Diesel,Automatic,White,North,462,12487,5768994,2.6,8974,5,8787
240,Ford,Coupe,2012,Hybrid,Automatic,White,West,73,20701,1511173,4.4,9480,5,17001
256,Ford,Convertible,2013,Petrol,Manual,White,East,390,61550,24004500,4,4257,5,57850
258,Ford,Hatchback,2017,Hybrid,Manual,White,North,487,64895,31603865,4.5,9737,5,61195
306,Toyota,Truck,2013,Diesel,Automatic,White,South,494,45394,22424636,4.6,4845,5,41694
315,Hyundai,Truck,2011,Electric,Automatic,White,North,401,29748,11928948,3.6,1827,5,26048
328,Nissan,Convertible,2013,Electric,Automatic,White,West,194,18922,3670868,2.6,4744,5,15222
413,Audi,SUV,2021,Petrol,Manual,White,South,272,63883,17376176,4.8,1731,5,60183
421,BMW,Hatchback,2018,Electric,Automatic,White,East,301,56490,17003490,3.9,8015,5,52790
437,Nissan,SUV,2024,Electric,Manual,White,East,83,31557,2619231,3.4,6511,5,27857
472,BMW,Convertible,2014,Electric,Manual,White,East,198,53162,10526076,2.8,7379,5,49462
482,Volkswagen,Hatchback,2015,Electric,Manual,White,East,386,51949,20052314,2.8,9876,5,48249
540,Toyota,Hatchback,2013,Diesel,Automatic,White,North,46,71001,3266046,3.4,6621,5,67301
556,BMW,Truck,2018,Diesel,Manual,White,East,367,15655,5745385,2.8,7235,5,11955
602,Hyundai,Hatchback,2017,Hybrid,Manual,White,North,133,66153,8798349,4.4,8238,5,62453
644,Honda,Coupe,2012,Electric,Automatic,White,West,461,62892,28993212,2.8,3163,5,59192
661,Audi,Sedan,2022,Hybrid,Automatic,White,South,268,54327,14559636,4.1,6683,5,50627
702,Hyundai,Truck,2024,Petrol,Manual,White,East,157,21447,3367179,4.4,8379,5,17747
705,Honda,Sedan,2022,Hybrid,Manual,White,South,492,34871,17156532,4.2,9882,5,31171
714,Nissan,Coupe,2010,Diesel,Manual,White,North,429,59614,25574406,3.3,8138,5,55914
752,Honda,SUV,2024,Electric,Manual,White,West,390,74400,29016000,4.7,1448,5,70700
799,Kia,Sedan,2019,Diesel,Automatic,White,East,179,79979,14316241,2.6,1546,5,76279
807,BMW,Convertible,2014,Electric,Manual,White,West,289,34330,9921370,4,9376,5,30630
824,Hyundai,SUV,2018,Petrol,Automatic,White,North,147,49965,7344855,4.1,4733,5,46265
867,Volkswagen,Coupe,2013,Hybrid,Automatic,White,North,362,62137,22493594,4.4,2459,5,58437
873,BMW,Hatchback,2014,Diesel,Manual,White,South,164,46959,7701276,4.8,6709,5,43259
